Time, Normal Cells, Abnormal Cells, Invasive Cells, Average Stickiness, Average Jump Rate, Membrane Density
20.2067,22149,179674,807795,0.108796,15.1711,0.622745,
20.2133,22143,179664,808876,0.108809,15.1716,0.622745,
20.22,22139,179702,809866,0.10883,15.1723,0.622745,
20.2267,22135,179705,810854,0.10886,15.1765,0.622745,
20.2333,22130,179690,811825,0.108849,15.1736,0.622244,
20.24,22127,179702,812834,0.108866,15.1743,0.622244,
20.2467,22123,179719,813804,0.108897,15.1746,0.621242,
20.2533,22118,179740,814808,0.108898,15.1755,0.621242,
20.26,22116,179729,815773,0.108916,15.1764,0.621242,
20.2667,22112,179750,816747,0.108914,15.1755,0.621242,
20.2733,22100,179768,817718,0.108906,15.1748,0.620741,
20.28,22095,179782,818696,0.108913,15.177,0.619739,
20.2867,22094,179772,819713,0.1089,15.1759,0.619739,
20.2933,22089,179783,820742,0.108907,15.1747,0.619739,
20.3,22082,179787,821726,0.108908,15.1754,0.619739,
20.3067,22077,179799,822733,0.108894,15.1747,0.619739,
20.3133,22070,179804,823774,0.108893,15.1759,0.619739,
20.32,22066,179814,824718,0.10889,15.1748,0.619739,
20.3267,22058,179826,825718,0.108911,15.1778,0.619739,
20.3333,22056,179819,826697,0.108902,15.1767,0.619238,
20.34,22051,179844,827707,0.108907,15.177,0.619238,
20.3467,22048,179847,828697,0.108914,15.1773,0.619238,
20.3533,22041,179848,829675,0.108901,15.1775,0.619238,
20.36,22038,179869,830661,0.108926,15.1791,0.619238,
20.3667,22037,179878,831639,0.108943,15.18,0.619238,
20.3733,22031,179883,832648,0.108943,15.1791,0.618737,
20.38,22026,179884,833639,0.108951,15.1812,0.618737,
20.3867,22024,179903,834645,0.108954,15.1815,0.618737,
20.3933,22019,179892,835641,0.108961,15.1806,0.618737,
20.4,22012,179892,836641,0.108962,15.1826,0.618737,
20.4067,22008,179929,837647,0.108995,15.1844,0.618737,
20.4133,22003,179940,838622,0.10898,15.1826,0.618737,
20.42,21997,179949,839626,0.108954,15.1824,0.618737,
20.4267,21990,179950,840634,0.108968,15.1842,0.618236,
20.4333,21985,179955,841593,0.108971,15.1851,0.618236,
20.44,21979,179976,842568,0.108976,15.1871,0.617735,
20.4467,21973,179988,843578,0.108956,15.1853,0.617735,
20.4533,21971,179997,844569,0.108944,15.1859,0.617735,
20.46,21961,179998,845587,0.108955,15.1869,0.617735,
20.4667,21955,180007,846566,0.108942,15.1852,0.617234,
20.4733,21954,180009,847605,0.108954,15.1863,0.617234,
20.48,21954,180023,848547,0.108967,15.1884,0.617234,
20.4867,21949,180025,849535,0.108962,15.1886,0.617234,
20.4933,21943,180056,850504,0.10898,15.1889,0.617234,
20.5,21938,180065,851486,0.108957,15.1898,0.617234,
20.5067,21930,180067,852477,0.108943,15.1878,0.617234,
20.5133,21927,180084,853545,0.108962,15.1908,0.617234,
20.52,21918,180084,854548,0.108973,15.19,0.616733,
20.5267,21915,180098,855545,0.108958,15.1912,0.616733,
20.5333,21913,180097,856494,0.108924,15.1888,0.616733,
20.54,21907,180123,857476,0.10895,15.1911,0.616733,
20.5467,21900,180130,858415,0.108929,15.1906,0.616733,
20.5533,21897,180138,859420,0.10894,15.1936,0.616733,
20.56,21894,180149,860424,0.10897,15.195,0.616733,
20.5667,21889,180153,861401,0.108958,15.1939,0.616733,
20.5733,21886,180161,862455,0.108936,15.1943,0.616733,
20.58,21879,180173,863488,0.108919,15.1931,0.616733,
20.5867,21874,180167,864538,0.108931,15.1978,0.616232,
20.5933,21863,180184,865485,0.10894,15.1982,0.616232,
20.6,21861,180185,866447,0.108931,15.1968,0.616232,
20.6067,21859,180192,867462,0.108929,15.1965,0.616232,
20.6133,21856,180207,868453,0.108931,15.1963,0.616232,
20.62,21849,180207,869426,0.10896,15.1981,0.616232,
20.6267,21849,180209,870432,0.108952,15.1972,0.616232,
20.6333,21841,180215,871454,0.108953,15.1988,0.616232,
20.64,21835,180241,872475,0.108969,15.2005,0.616232,
20.6467,21829,180252,873495,0.108968,15.1988,0.616232,
20.6533,21821,180264,874578,0.108972,15.2008,0.616232,
20.66,21819,180269,875585,0.108989,15.2015,0.616232,
20.6667,21810,180291,876532,0.108981,15.2019,0.616232,
20.6733,21803,180301,877543,0.108986,15.2012,0.616232,
20.68,21795,180303,878557,0.108983,15.201,0.615731,
20.6867,21790,180336,879595,0.109,15.2041,0.615731,
20.6933,21785,180342,880631,0.10899,15.2035,0.615731,
20.7,21779,180347,881662,0.108974,15.2021,0.615731,
20.7067,21772,180362,882599,0.108992,15.2042,0.615731,
20.7133,21770,180358,883596,0.108984,15.2006,0.615731,
20.72,21765,180375,884613,0.108999,15.204,0.615731,
20.7267,21762,180373,885665,0.109015,15.2053,0.615731,
20.7333,21754,180390,886708,0.109012,15.2051,0.615731,
20.74,21748,180396,887741,0.108978,15.2016,0.615731,
20.7467,21745,180405,888738,0.108984,15.2051,0.615731,
20.7533,21734,180414,889754,0.108996,15.2051,0.615731,
20.76,21732,180421,890745,0.109001,15.2047,0.615731,
20.7667,21727,180432,891737,0.108998,15.2037,0.615731,
20.7733,21721,180454,892780,0.108999,15.2038,0.615731,
20.78,21717,180456,893818,0.109006,15.2049,0.615731,
20.7867,21713,180453,894810,0.109015,15.2056,0.615731,
20.7933,21710,180473,895787,0.109,15.2051,0.615731,
20.8,21702,180481,896792,0.109018,15.2077,0.615731,
20.8067,21694,180488,897796,0.109008,15.2056,0.615731,
20.8133,21690,180490,898786,0.108999,15.2052,0.615731,
20.82,21684,180513,899739,0.109016,15.2075,0.615731,
20.8267,21681,180502,900733,0.109008,15.2062,0.61523,
20.8333,21674,180518,901785,0.109046,15.2092,0.61523,
20.84,21668,180521,902798,0.109034,15.2082,0.61523,
20.8467,21659,180531,903802,0.109045,15.207,0.61523,
20.8533,21656,180558,904872,0.109028,15.2056,0.61523,
20.86,21653,180575,905844,0.109058,15.2103,0.614729,
20.8667,21648,180582,906849,0.109069,15.2102,0.614228,
20.8733,21641,180589,907843,0.109058,15.208,0.614228,
20.88,21633,180593,908829,0.10903,15.2082,0.614228,
20.8867,21629,180625,909864,0.109065,15.2095,0.614228,
20.8933,21626,180628,910962,0.109044,15.2083,0.614228,
20.9,21622,180632,912002,0.109063,15.2094,0.614228,
20.9067,21613,180643,912976,0.109052,15.2081,0.614228,
20.9133,21610,180653,913964,0.10906,15.2099,0.614228,
20.92,21607,180672,914965,0.109058,15.2117,0.614228,
20.9267,21604,180649,915962,0.109028,15.2085,0.614228,
20.9333,21600,180671,916995,0.109037,15.2119,0.614228,
20.94,21596,180686,918030,0.109049,15.2131,0.614228,
20.9467,21592,180685,919088,0.109052,15.2112,0.614228,
20.9533,21585,180698,920073,0.109078,15.2128,0.613727,
20.96,21584,180729,921083,0.10907,15.2114,0.613727,
20.9667,21579,180728,922073,0.109088,15.213,0.613727,
20.9733,21575,180734,923118,0.109067,15.2114,0.613727,
20.98,21569,180760,924141,0.109081,15.2153,0.613727,
20.9867,21567,180742,925179,0.109068,15.2113,0.613727,
20.9933,21560,180764,926173,0.109089,15.2126,0.613226,
21,21558,180777,927166,0.109118,15.216,0.612725,
21.0067,21554,180785,928244,0.1091,15.2141,0.612725,
21.0133,21549,180810,929260,0.109108,15.2157,0.612725,
21.02,21546,180814,930273,0.109122,15.2153,0.612725,
21.0267,21542,180813,931307,0.109114,15.2153,0.612725,
21.0333,21537,180833,932334,0.109112,15.2147,0.612725,
21.04,21532,180839,933371,0.10909,15.212,0.612725,
21.0467,21529,180854,934377,0.109125,15.2147,0.612725,
21.0533,21522,180854,935393,0.109095,15.2141,0.612725,
21.06,21514,180858,936396,0.109091,15.2125,0.612725,
21.0667,21509,180878,937463,0.109112,15.2159,0.612224,
21.0733,21504,180899,938496,0.109109,15.2151,0.612224,
21.08,21499,180908,939534,0.109102,15.2157,0.612224,
21.0867,21493,180913,940526,0.109081,15.215,0.612224,
21.0933,21488,180937,941549,0.109107,15.217,0.612224,
21.1,21483,180937,942526,0.109095,15.2145,0.612224,
21.1067,21475,180951,943584,0.109104,15.2149,0.612224,
21.1133,21471,180964,944558,0.109124,15.2162,0.612224,
21.12,21465,180972,945640,0.109141,15.2176,0.612224,
21.1267,21458,180990,946700,0.109155,15.218,0.612224,
21.1333,21453,180984,947697,0.109159,15.2171,0.612224,
21.14,21443,181012,948725,0.109147,15.2184,0.612224,
21.1467,21437,181023,949792,0.109167,15.2172,0.612224,
21.1533,21430,181030,950856,0.10918,15.2186,0.612224,
21.16,21425,181035,951897,0.109188,15.2194,0.612224,
21.1667,21422,181035,952919,0.109169,15.2176,0.612224,
21.1733,21414,181044,954007,0.109195,15.2194,0.611723,
21.18,21408,181055,955074,0.109183,15.2197,0.611723,
21.1867,21403,181069,956086,0.109204,15.223,0.611723,
21.1933,21394,181082,957116,0.109185,15.2226,0.611222,
21.2,21388,181094,958169,0.10915,15.222,0.611222,
21.2067,21385,181097,959206,0.109149,15.2236,0.610721,
21.2133,21380,181106,960189,0.109146,15.2231,0.610721,
21.22,21374,181125,961227,0.109161,15.223,0.61022,
21.2267,21367,181136,962255,0.10915,15.2223,0.61022,
21.2333,21362,181132,963322,0.109145,15.2225,0.61022,
21.24,21353,181169,964396,0.109142,15.2247,0.61022,
21.2467,21347,181164,965450,0.109155,15.2243,0.61022,
21.2533,21341,181171,966514,0.10916,15.2239,0.61022,
21.26,21339,181169,967544,0.109143,15.2219,0.61022,
21.2667,21336,181187,968585,0.109152,15.2241,0.609719,
21.2733,21328,181199,969627,0.109155,15.2236,0.609719,
21.28,21325,181216,970690,0.109166,15.2255,0.609719,
21.2867,21324,181190,971721,0.109106,15.2215,0.609719,
21.2933,21315,181210,972744,0.109146,15.2271,0.609719,
21.3,21307,181221,973839,0.109144,15.2269,0.609719,
21.3067,21298,181241,974903,0.109136,15.2243,0.609719,
21.3133,21294,181236,975925,0.109117,15.2255,0.609218,
21.32,21292,181246,976945,0.109113,15.2254,0.609218,
21.3267,21286,181268,977992,0.109137,15.2271,0.609218,
21.3333,21278,181286,979038,0.109123,15.2273,0.608717,
21.34,21270,181308,980114,0.109115,15.2287,0.608216,
21.3467,21265,181311,981119,0.109118,15.2307,0.608216,
21.3533,21259,181319,982196,0.109124,15.2311,0.608216,
21.36,21254,181325,983217,0.109121,15.2314,0.607715,
21.3667,21248,181327,984247,0.109102,15.2302,0.607715,
21.3733,21245,181323,985251,0.109089,15.2298,0.607715,
21.38,21243,181334,986306,0.10912,15.2327,0.607214,
21.3867,21242,181352,987318,0.109088,15.2313,0.607214,
21.3933,21233,181361,988339,0.109105,15.2344,0.607214,
21.4,21228,181360,989419,0.109114,15.2337,0.606212,
21.4067,21225,181358,990462,0.109108,15.2327,0.606212,
21.4133,21218,181383,991468,0.109123,15.2339,0.606212,
21.42,21214,181375,992516,0.10911,15.2329,0.606212,
21.4267,21210,181396,993528,0.109119,15.2343,0.606212,
21.4333,21204,181388,994535,0.109129,15.2369,0.606212,
21.44,21199,181403,995552,0.109137,15.2347,0.606212,
21.4467,21195,181400,996642,0.109143,15.2354,0.606212,
21.4533,21189,181415,997716,0.109129,15.2348,0.606212,
21.46,21186,181433,998827,0.10914,15.2354,0.606212,
21.4667,21178,181439,999883,0.109161,15.2382,0.605711,
21.4733,21170,181452,1000960,0.10914,15.2357,0.605711,
21.48,21166,181451,1002045,0.109122,15.2345,0.605711,
21.4867,21163,181468,1003079,0.109152,15.2361,0.605711,
21.4933,21158,181489,1004123,0.109141,15.2366,0.605711,
21.5,21146,181507,1005180,0.109168,15.2395,0.605711,
21.5067,21145,181512,1006220,0.109163,15.2381,0.605711,
21.5133,21143,181501,1007286,0.10916,15.2386,0.605711,
21.52,21138,181519,1008349,0.109151,15.2365,0.605711,
21.5267,21136,181530,1009418,0.109173,15.2395,0.605711,
21.5333,21131,181553,1010456,0.109159,15.2392,0.605711,
21.54,21126,181563,1011508,0.10918,15.241,0.60521,
21.5467,21121,181557,1012541,0.109162,15.2399,0.60521,
21.5533,21116,181555,1013604,0.109154,15.2385,0.60521,
21.56,21114,181574,1014666,0.109143,15.2402,0.604709,
21.5667,21109,181563,1015700,0.109144,15.2379,0.604709,
21.5733,21105,181574,1016741,0.109156,15.2391,0.604709,
21.58,21103,181575,1017818,0.109149,15.2401,0.604709,
21.5867,21099,181591,1018823,0.109143,15.2413,0.604709,
21.5933,21097,181594,1019870,0.109139,15.2379,0.604709,
21.6,21086,181596,1020945,0.109158,15.24,0.604709,
21.6067,21082,181608,1021975,0.109162,15.2409,0.604709,
21.6133,21073,181632,1023022,0.109201,15.2446,0.604709,
21.62,21067,181644,1024054,0.109199,15.2434,0.604709,
21.6267,21062,181651,1025083,0.109197,15.244,0.604709,
21.6333,21056,181679,1026139,0.109195,15.245,0.604709,
21.64,21052,181695,1027244,0.109187,15.2463,0.604709,
21.6467,21047,181693,1028290,0.109168,15.2456,0.604208,
21.6533,21041,181701,1029341,0.109165,15.2462,0.604208,
21.66,21039,181706,1030392,0.109172,15.2474,0.604208,
21.6667,21031,181713,1031515,0.109143,15.2454,0.604208,
21.6733,21027,181739,1032592,0.109143,15.2474,0.604208,
21.68,21022,181734,1033617,0.109151,15.2484,0.604208,
21.6867,21020,181746,1034685,0.10917,15.2482,0.604208,
21.6933,21011,181749,1035748,0.109166,15.2466,0.604208,
21.7,21008,181752,1036732,0.109168,15.2474,0.604208,
21.7067,21005,181767,1037812,0.109176,15.2459,0.604208,
21.7133,21002,181772,1038846,0.109227,15.2498,0.604208,
21.72,20997,181780,1039932,0.109223,15.2485,0.604208,
21.7267,20995,181789,1040958,0.109215,15.2477,0.604208,
21.7333,20992,181791,1042009,0.109226,15.2484,0.604208,
21.74,20989,181797,1043087,0.10925,15.249,0.604208,
21.7467,20979,181830,1044104,0.109214,15.2477,0.604208,
21.7533,20975,181815,1045172,0.109219,15.25,0.604208,
21.76,20970,181825,1046245,0.109229,15.2502,0.604208,
21.7667,20959,181835,1047356,0.109228,15.2494,0.604208,
21.7733,20953,181855,1048443,0.109225,15.2502,0.604208,
21.78,20953,181847,1049507,0.109217,15.2489,0.604208,
21.7867,20945,181841,1050582,0.10923,15.2498,0.604208,
21.7933,20943,181861,1051610,0.10925,15.2472,0.604208,
21.8,20936,181876,1052598,0.109277,15.2507,0.604208,
21.8067,20934,181875,1053670,0.109261,15.2498,0.604208,
21.8133,20930,181885,1054753,0.109298,15.2524,0.604208,
21.82,20922,181898,1055712,0.109314,15.2514,0.603707,
21.8267,20915,181896,1056792,0.109274,15.2484,0.603707,
21.8333,20908,181903,1057924,0.109289,15.2519,0.603707,
21.84,20904,181911,1059019,0.109303,15.2517,0.603707,
21.8467,20901,181923,1060105,0.109308,15.252,0.603707,
21.8533,20897,181934,1061168,0.109316,15.2515,0.603707,
21.86,20892,181946,1062260,0.109294,15.2483,0.603707,
21.8667,20885,181955,1063326,0.109336,15.2551,0.603707,
21.8733,20881,181970,1064361,0.109328,15.2546,0.603707,
21.88,20874,181971,1065422,0.109316,15.2532,0.603707,
21.8867,20869,181993,1066476,0.109345,15.2544,0.603707,
21.8933,20865,181989,1067553,0.109341,15.2531,0.603707,
21.9,20862,181996,1068579,0.109346,15.2535,0.603707,
21.9067,20857,182007,1069629,0.10933,15.2533,0.603707,
21.9133,20853,182014,1070734,0.109349,15.2556,0.603707,
21.92,20845,182025,1071830,0.109366,15.2561,0.603707,
21.9267,20837,182049,1072907,0.109365,15.2545,0.603707,
21.9333,20834,182044,1073964,0.109362,15.2538,0.603707,
21.94,20830,182047,1075042,0.109367,15.257,0.603707,
21.9467,20829,182060,1076108,0.109379,15.2565,0.603707,
21.9533,20821,182062,1077145,0.109385,15.2575,0.603707,
21.96,20817,182065,1078215,0.109378,15.2561,0.603707,
21.9667,20811,182066,1079324,0.109381,15.257,0.603707,
21.9733,20805,182099,1080376,0.109387,15.2597,0.603707,
21.98,20799,182107,1081453,0.109359,15.258,0.603707,
21.9867,20794,182130,1082485,0.109372,15.2598,0.603707,
21.9933,20792,182130,1083591,0.109385,15.2588,0.603707,
22,20787,182138,1084579,0.109404,15.2606,0.603707,
22.0067,20783,182145,1085732,0.109392,15.2619,0.603707,
22.0133,20775,182168,1086793,0.109379,15.2611,0.603707,
22.02,20771,182166,1087866,0.109387,15.2622,0.603707,
22.0267,20767,182172,1088891,0.109393,15.2617,0.603707,
22.0333,20763,182176,1089917,0.109368,15.262,0.603707,
22.04,20762,182195,1090985,0.109381,15.2633,0.603707,
22.0467,20754,182198,1092061,0.109396,15.2637,0.603707,
22.0533,20750,182195,1093129,0.109383,15.2628,0.603707,
22.06,20744,182207,1094192,0.109394,15.2653,0.603707,
22.0667,20737,182200,1095221,0.109367,15.2632,0.603707,
22.0733,20730,182222,1096306,0.109363,15.2641,0.603206,
22.08,20726,182213,1097364,0.109353,15.2631,0.603206,
22.0867,20721,182223,1098411,0.109348,15.2637,0.603206,
22.0933,20715,182238,1099477,0.109363,15.2656,0.603206,
22.1,20714,182237,1100534,0.109351,15.2644,0.602705,
22.1067,20708,182259,1101604,0.109351,15.2648,0.602705,
22.1133,20706,182251,1102661,0.109333,15.2641,0.602204,
22.12,20703,182262,1103757,0.109338,15.2641,0.602204,
22.1267,20699,182272,1104811,0.109341,15.266,0.601202,
22.1333,20693,182279,1105906,0.109347,15.2669,0.601202,
22.14,20689,182277,1106981,0.109317,15.2652,0.6002,
22.1467,20684,182293,1108064,0.109317,15.2657,0.6002,
22.1533,20679,182309,1109168,0.109318,15.2657,0.6002,
22.16,20677,182324,1110235,0.109316,15.268,0.599699,
22.1667,20667,182335,1111361,0.109324,15.2681,0.599699,
22.1733,20662,182339,1112405,0.109322,15.2686,0.599699,
22.18,20659,182348,1113481,0.109316,15.2691,0.599699,
22.1867,20658,182344,1114563,0.109345,15.2695,0.599699,
22.1933,20654,182359,1115642,0.109342,15.2706,0.599699,
22.2,20650,182354,1116725,0.109329,15.269,0.599198,
22.2067,20645,182387,1117757,0.109334,15.2706,0.599198,
22.2133,20640,182364,1118799,0.109325,15.2709,0.599198,
22.22,20635,182376,1119887,0.109342,15.2722,0.599198,
22.2267,20632,182394,1120977,0.109332,15.2708,0.599198,
22.2333,20631,182402,1122035,0.109357,15.2744,0.599198,
22.24,20626,182416,1123116,0.109369,15.276,0.599198,
22.2467,20624,182422,1124233,0.109362,15.2752,0.599198,
22.2533,20620,182426,1125308,0.109354,15.2748,0.599198,
22.26,20617,182432,1126327,0.109358,15.2744,0.599198,
22.2667,20613,182439,1127440,0.109359,15.2752,0.599198,
22.2733,20607,182452,1128548,0.109335,15.275,0.599198,
22.28,20599,182459,1129663,0.109321,15.2732,0.598697,
22.2867,20594,182457,1130707,0.109332,15.275,0.598697,
22.2933,20590,182459,1131802,0.10933,15.2745,0.598196,
22.3,20584,182456,1132886,0.109346,15.2749,0.598196,
22.3067,20582,182454,1134010,0.109334,15.2756,0.597695,
22.3133,20576,182476,1135098,0.109356,15.2758,0.597194,
22.32,20573,182478,1136216,0.109345,15.2754,0.597194,
22.3267,20569,182481,1137297,0.109351,15.2767,0.597194,
22.3333,20568,182488,1138369,0.109348,15.2774,0.597194,
22.34,20561,182496,1139430,0.109319,15.2758,0.597194,
22.3467,20557,182513,1140581,0.109342,15.2782,0.597194,
22.3533,20555,182521,1141649,0.109352,15.2793,0.597194,
22.36,20554,182513,1142758,0.10933,15.2769,0.596693,
22.3667,20550,182523,1143842,0.109354,15.2799,0.596693,
22.3733,20547,182546,1144862,0.109373,15.2807,0.596693,
22.38,20545,182543,1145951,0.109377,15.2805,0.596693,
22.3867,20541,182545,1147042,0.109349,15.2789,0.596693,
22.3933,20534,182535,1148079,0.109339,15.2782,0.596693,
22.4,20528,182562,1149146,0.109371,15.2815,0.596693,
22.4067,20522,182568,1150223,0.109373,15.2796,0.596693,
22.4133,20519,182564,1151254,0.109363,15.2794,0.596693,
22.42,20514,182575,1152401,0.109354,15.2796,0.596192,
22.4267,20510,182581,1153481,0.109359,15.2827,0.596192,
22.4333,20508,182577,1154533,0.109336,15.279,0.596192,
22.44,20504,182603,1155615,0.109345,15.2814,0.596192,
22.4467,20502,182588,1156726,0.109361,15.283,0.595691,
22.4533,20500,182589,1157817,0.109368,15.2822,0.595691,
22.46,20496,182595,1158940,0.109386,15.2829,0.59519,
22.4667,20494,182591,1160101,0.109375,15.2809,0.59519,
22.4733,20489,182621,1161163,0.109367,15.281,0.59519,
22.48,20487,182613,1162258,0.109347,15.2803,0.594689,
22.4867,20486,182605,1163397,0.109371,15.282,0.594689,
22.4933,20483,182627,1164518,0.109379,15.2838,0.594689,
22.5,20480,182638,1165621,0.109384,15.2859,0.594689,
22.5067,20475,182650,1166734,0.109372,15.2861,0.594689,
22.5133,20472,182648,1167804,0.109352,15.2854,0.594188,
22.52,20466,182663,1168941,0.109364,15.2859,0.594188,
22.5267,20463,182649,1170043,0.109354,15.2838,0.594188,
22.5333,20460,182675,1171078,0.109361,15.2849,0.594188,
22.54,20457,182681,1172144,0.109382,15.286,0.594188,
22.5467,20454,182683,1173198,0.109359,15.2857,0.593687,
22.5533,20450,182673,1174295,0.109347,15.2862,0.593687,
22.56,20444,182703,1175350,0.109338,15.2889,0.593687,
22.5667,20439,182710,1176470,0.10934,15.2871,0.593687,
22.5733,20433,182725,1177582,0.10935,15.289,0.593687,
22.58,20428,182735,1178688,0.10934,15.288,0.593687,
22.5867,20422,182746,1179754,0.109338,15.2896,0.593687,
22.5933,20420,182744,1180857,0.109332,15.2887,0.593687,
22.6,20416,182731,1181947,0.109328,15.2881,0.593687,
22.6067,20410,182740,1183074,0.109332,15.2896,0.593687,
22.6133,20406,182759,1184101,0.109345,15.294,0.593186,
22.62,20400,182767,1185171,0.109329,15.2915,0.593186,
22.6267,20395,182795,1186290,0.109318,15.2934,0.593186,
22.6333,20390,182787,1187384,0.109326,15.2924,0.593186,
22.64,20385,182783,1188513,0.109315,15.2902,0.592685,
22.6467,20379,182806,1189626,0.109323,15.2917,0.592685,
22.6533,20377,182814,1190686,0.109302,15.2911,0.592685,
22.66,20373,182813,1191744,0.109299,15.2917,0.592685,
22.6667,20368,182817,1192811,0.109299,15.2926,0.592685,
22.6733,20364,182832,1193905,0.109312,15.2934,0.592685,
22.68,20359,182831,1195020,0.109317,15.2938,0.592685,
22.6867,20353,182834,1196166,0.109304,15.2919,0.592685,
22.6933,20350,182853,1197277,0.109335,15.2942,0.592685,
22.7,20343,182849,1198426,0.109308,15.2911,0.592685,
22.7067,20339,182856,1199540,0.109314,15.2946,0.592685,
22.7133,20337,182849,1200647,0.109293,15.2932,0.592685,
22.72,20333,182858,1201747,0.109299,15.2934,0.592685,
22.7267,20330,182862,1202876,0.109319,15.2947,0.592685,
22.7333,20328,182870,1204044,0.109312,15.2953,0.592685,
22.74,20320,182893,1205115,0.109286,15.296,0.592685,
22.7467,20316,182886,1206207,0.109281,15.2968,0.592685,
22.7533,20313,182905,1207307,0.109279,15.297,0.592685,
22.76,20308,182892,1208443,0.109263,15.2951,0.592685,
22.7667,20306,182888,1209508,0.109244,15.2954,0.592685,
22.7733,20301,182896,1210655,0.109261,15.2958,0.592685,
22.78,20297,182917,1211733,0.109268,15.2975,0.592685,
22.7867,20291,182923,1212837,0.109234,15.2965,0.592685,
22.7933,20286,182933,1213930,0.109253,15.2981,0.592685,
22.8,20279,182947,1215024,0.109239,15.296,0.592184,
22.8067,20278,182940,1216092,0.109257,15.2991,0.592184,
22.8133,20274,182953,1217184,0.109268,15.3,0.592184,
22.82,20271,182947,1218277,0.109263,15.2986,0.592184,
22.8267,20269,182954,1219402,0.109242,15.2979,0.592184,
22.8333,20266,182957,1220550,0.109273,15.2987,0.592184,
22.84,20264,182960,1221683,0.109283,15.2999,0.591683,
22.8467,20263,182966,1222753,0.109264,15.2991,0.591683,
22.8533,20261,182971,1223866,0.109291,15.3,0.591683,
22.86,20260,182978,1224901,0.109318,15.3008,0.591683,
22.8667,20255,182974,1226004,0.109294,15.2985,0.591683,
22.8733,20250,182987,1227061,0.109288,15.2998,0.591683,
22.88,20245,183015,1228108,0.109304,15.3004,0.591683,
22.8867,20241,183002,1229163,0.109294,15.3012,0.591683,
22.8933,20235,183005,1230275,0.109286,15.3003,0.591683,
22.9,20230,183002,1231382,0.109306,15.3017,0.591683,
22.9067,20227,183007,1232488,0.109307,15.3016,0.591683,
22.9133,20223,183025,1233613,0.109305,15.3035,0.591683,
22.92,20219,183036,1234646,0.109304,15.3048,0.591683,
22.9267,20216,183023,1235765,0.109275,15.3014,0.591683,
22.9333,20211,183029,1236898,0.109272,15.302,0.591683,
22.94,20209,183026,1238025,0.109274,15.303,0.591683,
22.9467,20203,183025,1239118,0.109289,15.3049,0.591683,
22.9533,20201,183060,1240240,0.109287,15.3052,0.591683,
22.96,20195,183060,1241393,0.109267,15.3053,0.591683,
22.9667,20192,183068,1242498,0.109275,15.306,0.591683,
22.9733,20189,183079,1243619,0.109272,15.3071,0.591182,
22.98,20186,183074,1244778,0.109247,15.3052,0.591182,
22.9867,20183,183072,1245964,0.109264,15.308,0.591182,
22.9933,20180,183079,1247092,0.109273,15.3087,0.591182,
23,20176,183072,1248198,0.109272,15.3057,0.590681,
23.0067,20170,183075,1249400,0.109281,15.3073,0.590681,
23.0133,20164,183089,1250515,0.109267,15.3059,0.590681,
23.02,20155,183088,1251592,0.109256,15.304,0.590681,
23.0267,20149,183075,1252720,0.109242,15.3074,0.590681,
23.0333,20143,183093,1253815,0.109242,15.3074,0.590681,
23.04,20135,183124,1254913,0.109244,15.309,0.590681,
23.0467,20132,183114,1256069,0.109254,15.3071,0.59018,
23.0533,20130,183118,1257170,0.109291,15.31,0.59018,
23.06,20128,183141,1258273,0.10927,15.3068,0.59018,
23.0667,20125,183120,1259370,0.109277,15.308,0.59018,
23.0733,20121,183129,1260439,0.109286,15.3091,0.59018,
23.08,20116,183144,1261549,0.109291,15.3087,0.59018,
23.0867,20116,183155,1262644,0.109275,15.3077,0.59018,
23.0933,20114,183147,1263793,0.109299,15.3094,0.59018,
23.1,20105,183148,1264917,0.109274,15.3091,0.59018,
23.1067,20100,183168,1266016,0.109287,15.3099,0.59018,
23.1133,20094,183199,1267149,0.10928,15.3095,0.59018,
23.12,20092,183201,1268244,0.109286,15.3111,0.59018,
23.1267,20090,183194,1269406,0.10929,15.3109,0.59018,
23.1333,20087,183186,1270581,0.109268,15.3089,0.59018,
23.14,20085,183198,1271606,0.109289,15.3121,0.59018,
23.1467,20081,183195,1272722,0.109298,15.3128,0.59018,
23.1533,20076,183210,1273820,0.109278,15.3112,0.589679,
23.16,20072,183198,1274953,0.109284,15.3112,0.589679,
23.1667,20065,183210,1276116,0.10929,15.3105,0.589679,
23.1733,20058,183230,1277226,0.109319,15.313,0.589178,
23.18,20054,183234,1278309,0.109324,15.3126,0.588677,
23.1867,20051,183249,1279401,0.109326,15.313,0.588677,
23.1933,20048,183257,1280534,0.109323,15.3138,0.588677,
23.2,20044,183270,1281693,0.109326,15.3142,0.588677,
23.2067,20043,183250,1282838,0.109305,15.3125,0.588677,
23.2133,20037,183267,1283969,0.109327,15.313,0.588677,
23.22,20034,183268,1285095,0.109311,15.3138,0.588677,
23.2267,20032,183270,1286187,0.109289,15.3108,0.588677,
23.2333,20024,183262,1287314,0.109309,15.3134,0.588176,
23.24,20019,183255,1288384,0.109314,15.3141,0.588176,
23.2467,20015,183277,1289473,0.109328,15.3154,0.588176,
23.2533,20012,183257,1290614,0.109329,15.3152,0.588176,
23.26,20010,183270,1291692,0.109323,15.3161,0.588176,
23.2667,20003,183269,1292778,0.109341,15.3141,0.588176,
23.2733,20001,183284,1293903,0.109366,15.3163,0.588176,
23.28,19997,183283,1295017,0.109362,15.3158,0.588176,
23.2867,19991,183289,1296118,0.109393,15.3188,0.588176,
